#xcoor       ycooord	   magnitude     type    rotation
814.695      3374.90       25.200827      10      306.835
221.142      2100.16       26.419096      10      162.432
721.641      1597.52       28.276123      10      127.012
3104.95      3656.31       26.613237      10      239.413
320.076      2906.47       24.970094      10      221.044
2061.00      486.097       23.319390      10      35.7101
3561.13      18.0681       27.849707      10      343.986
3160.38      870.075       27.338517      10      130.896
2718.62      1404.82       27.673613      10      280.851
279.789      251.887       26.802374      10      29.5557
889.279      939.301       27.641141      10      252.433
3712.66      3220.66       28.452406      10      87.3395
1841.16      2426.88       28.325134      10      90.4335
3370.75      2283.29       27.753458      10      243.812
372.480      1637.91       27.436635      10      306.275
2733.85      1485.56       26.298181      10      226.733
915.042      29.8052       27.448407      10      234.395
1568.38      889.984       26.694323      10      65.3875
2614.96      116.974       28.171257      10      302.817
1364.62      2497.36       25.246400      10      186.290
1655.09      4106.19       27.004374      10      172.699
1824.62      2976.43       26.586710      10      79.8073
3021.89      1842.60       25.206202      10      86.5921
2934.03      3464.29       27.622410      10      81.4592
1845.34      1343.63       26.780228      10      5.48364
46.8738      3279.80       26.972573      10      108.963
3177.83      75.4304       27.676377      10      325.740
3990.04      182.822       27.297205      10      242.347
703.580      2785.51       27.973912      10      225.904
3604.85      3755.35       26.768803      10      247.398
1170.47      1193.70       27.737547      10      330.687
3172.58      874.448       27.970919      10      321.545
702.029      311.257       27.774090      10      311.247
3432.10      3449.16       27.876935      10      213.429
2527.64      3845.88       27.822204      10      166.776
4008.16      3143.98       27.860257      10      105.980
2527.46      2138.36       24.191864      10      309.682
1180.31      1044.95       26.396622      10      264.687
3188.04      1831.44       26.115964      10      356.057
1567.41      1319.46       28.244848      10      64.9413
2522.87      839.587       27.423006      10      25.6112
2395.01      3301.71       24.288782      10      104.448
1959.27      158.289       27.764196      10      99.8905
725.538      1366.94       28.005195      10      234.066
2062.85      2778.66       27.376219      10      175.496
3900.08      271.605       26.039494      10      81.3781
3502.33      3237.45       27.920617      10      3.59738
313.890      1106.72       26.546932      10      341.212
2445.61      3358.96       27.461594      10      196.197
2182.43      1568.71       27.491122      10      320.066
1356.38      643.302       27.467799      10      8.99058
1951.52      376.398       28.335457      10      255.540
242.961      24.5162       26.896201      10      97.2718
178.121      3492.87       27.131039      10      120.476
1412.01      3769.88       27.262869      10      315.081
2321.26      3190.28       25.908568      10      241.296
501.078      2166.21       26.141259      10      81.4580
1187.39      481.820       26.296011      10      169.787
1490.89      1543.25       28.150109      10      15.3894
3843.76      2665.65       25.494920      10      194.447
2697.65      1318.68       25.614611      10      304.131
76.1574      807.647       27.437553      10      179.447
1328.01      1082.79       24.312418      10      227.413
3483.08      3216.20       26.603732      10      197.126
759.818      2187.91       28.069905      10      281.877
3827.26      1493.44       28.305432      10      3.99474
1186.55      751.597       28.194777      10      68.7247
1829.80      1524.84       28.252053      10      82.2499
961.020      1834.96       27.690060      10      208.984
2025.81      2581.84       27.442134      10      81.0731
98.2983      2613.88       27.221449      10      221.266
2787.34      564.443       27.720813      10      277.400
1004.00      1085.81       23.351663      10      285.080
682.042      3099.38       26.918810      10      281.811
3724.40      3279.68       26.535120      10      94.9771
847.304      2975.22       24.679707      10      137.708
3059.09      2834.73       24.356577      10      212.447
1376.60      501.044       27.241986      10      12.8870
843.098      2470.34       25.966976      10      15.7174
364.670      1643.10       27.439042      10      167.473
3024.21      3114.74       22.737029      10      354.715
1388.78      2224.68       27.628107      10      72.6576
2271.34      3433.09       25.716402      10      149.822
740.592      4010.49       26.277625      10      193.931
3760.58      77.6114       24.656531      10      133.547
2774.88      584.881       26.642749      10      235.076
3812.29      1067.45       26.498525      10      89.4778
3590.86      3660.84       22.871883      10      231.780
3494.47      2331.59       28.307253      10      292.119
1887.74      3366.14       27.296835      10      39.6078
4069.96      1711.12       26.634555      10      263.773
548.485      2034.93       24.927548      10      239.026
2061.35      433.995       20.238512      10      167.750
1179.95      1585.71       27.234808      10      112.078
2942.28      1176.69       23.366423      10      36.8275
2354.76      815.681       25.389471      10      120.177
4026.33      1568.46       27.214223      10      11.8368
76.1244      2377.02       27.614108      10      239.864
257.339      3052.97       27.267321      10      185.544
924.286      883.766       27.116548      10      232.665
3546.17     0.115812       27.531424      10      125.200
1341.46      1799.49       26.858574      10      126.265
123.429      3677.80       26.740546      10      219.132
3057.63      2764.76       25.330066      10      324.689
2450.49      3042.98       28.340581      10      220.804
608.827      3654.10       28.322692      10      47.3137
1471.42      2543.04       27.548740      10      58.9101
686.147      3684.13       27.955150      10      36.5841
1666.20      683.460       28.058438      10      253.981
2336.77      3090.36       27.378086      10      176.335
3847.50      3514.96       27.798388      10      19.4329
1838.11      73.3623       24.282977      10      150.734
1508.31      1074.40       27.701301      10      113.684
3061.86      1341.52       26.108464      10      144.806
504.710      3645.06       27.566667      10      344.574
498.492      2774.37       23.447806      10      56.9301
3962.43      3583.72       27.577225      10      200.156
672.776      3536.22       27.812750      10      169.651
2646.74      1986.68       23.368822      10      80.0188
3791.48      2153.35       26.135832      10      322.994
2784.89      624.814       27.434923      10      322.063
1109.77      1977.70       28.483337      10      287.378
1060.08      2083.08       25.771142      10      32.2651
397.557      4018.86       28.031021      10      349.335
3779.04      6.74502       23.242980      10      180.703
4076.33      2704.96       26.570743      10      354.495
1356.90      1483.77       28.264749      10      37.4494
3630.96      438.347       26.352303      10      188.015
730.473      3371.24       27.544077      10      132.408
2533.36      106.672       28.081615      10      153.110
3944.71      5.32557       26.501099      10      204.097
1704.16      3673.68       28.066871      10      300.163
1240.84      3256.09       28.262886      10      247.197
1995.62      3889.40       28.120508      10      65.7366
2479.01      3908.46       27.831675      10      284.257
3841.52      1434.42       27.044256      10      111.739
3342.41      870.973       27.791504      10      332.919
1783.28      625.752       25.235350      10      344.643
3404.65      3244.20       26.467868      10      47.5043
2665.85      2129.64       24.188880      10      243.660
245.169      1515.51       28.202178      10      308.840
3459.91      3035.33       28.075987      10      266.162
3052.66      3699.51       26.838559      10      214.872
3158.20      1727.47       23.033150      10      315.804
2183.61      633.952       24.639425      10      202.080
1898.58      2899.54       28.214943      10      300.589
2385.00      3329.64       28.418310      10      330.931
2039.39      3840.79       23.114387      10      9.47044
1960.12      1663.55       27.682190      10      245.928
139.852      1946.46       27.374471      10      238.252
3719.22      3483.78       27.353327      10      124.098
1349.67      188.785       27.280906      10      151.729
2217.13      2483.13       27.332731      10      229.110
1500.49      4090.86       26.223320      10      357.657
1297.20      1579.83       25.012210      10      224.684
1099.69      2657.55       27.692922      10      105.145
1169.14      2734.89       28.090762      10      220.837
909.635      968.029       25.402630      10      109.763
1976.65      584.267       25.893540      10      145.198
3482.79      1706.10       25.507083      10      62.2697
3922.50      2157.19       28.020490      10      192.274
3616.30      2015.21       27.815037      10      5.79553
2020.70      2655.71       25.227687      10      337.988
1114.54      1515.93       26.994054      10      49.6060
2496.84      3731.26       27.742270      10      327.306
3739.43      387.096       27.460141      10      39.1752
2824.40      2250.79       26.695610      10      221.568
2380.04      2028.86       28.192224      10      258.621
1454.94      1886.96       28.138497      10      247.573
666.022      4081.94       25.628822      10      200.945
1973.29      3850.56       28.459118      10      272.924
3375.23      2788.83       27.475563      10      160.739
1375.41      287.702       27.344447      10      122.069
3563.40      3953.65       23.141033      10      181.385
990.150      2232.25       28.493443      10      51.8660
3114.65      2314.07       28.268955      10      174.738
390.997      2245.50       27.830353      10      125.900
1173.78      2527.42       25.543799      10      85.1581
808.321      1988.66       27.997362      10      279.693
3751.21      2131.66       28.090467      10      87.5062
2323.08      4085.40       25.822249      10      175.218
1325.61      2776.01       27.609648      10      327.941
2775.80      4108.05       28.214233      10      304.930
1099.63      3284.36       25.904823      10      19.5650
1944.99      1325.05       25.645221      10      276.069
89.6989      1462.02       27.649418      10      95.0558
3400.97      879.880       27.973398      10      47.9791
241.192      1117.81       27.917942      10      20.6252
3410.13      1989.26       28.276094      10      110.500
725.712      317.915       25.573712      10      8.16409
3905.18      2410.70       28.330400      10      275.548
3499.76      1072.12       26.747828      10      290.874
3573.57      2111.51       28.265756      10      197.567
1151.39      514.759       27.262270      10      15.2132
3462.10      2892.44       27.776544      10      165.689
1865.83      2489.56       28.188219      10      117.466
3826.79      3065.77       23.139550      10      12.2551
1386.51      3980.33       27.366069      10      122.415
3585.22      2293.18       28.141303      10      281.295
1848.97      1335.89       25.564930      10      50.7228
3420.90      1527.75       28.302326      10      350.714
2810.05      667.483       28.254111      10      15.6643
476.899      3322.88       27.829034      10      205.908
2304.40      2265.11       28.390273      10      84.4774
1003.32      1291.83       26.810620      10      282.302
1378.72      2249.87       24.568629      10      346.400
1969.32      2088.63       26.932696      10      99.5261
3860.44      585.006       25.109380      10      281.796
361.000      2534.12       27.697273      10      329.319
1181.61      2487.10       27.950165      10      331.379
2308.36      1660.34       27.756946      10      239.585
2083.59      973.656       27.555638      10      231.444
2584.40      962.899       28.237719      10      298.098
2716.10      1505.19       27.181194      10      205.481
2180.34      1675.20       27.210480      10      98.8731
1374.55      2804.99       25.146372      10      34.8851
2754.05      902.110       28.499684      10      6.60936
1887.00      4130.90       27.903903      10      212.237
2269.00      1460.73       28.365487      10      18.5895
3585.70      2122.52       28.090505      10      71.6546
2682.63      678.235       26.448086      10      118.136
4045.18      3731.46       27.980734      10      21.5902
205.821      3843.61       25.257911      10      239.591
3243.43      2047.93       23.362448      10      304.038
2120.58      2511.34       28.139820      10      290.671
261.983      2020.56       28.352876      10      234.495
630.160      955.895       27.403349      10      120.360
871.682      1682.48       26.914736      10      80.7198
3473.90      2449.15       26.430378      10      359.527
4079.14      522.832       26.899269      10      233.821
3025.72      3035.61       28.287118      10      277.115
411.646      1348.23       28.288316      10      187.896
2130.86      2214.50       28.058615      10      50.8515
2585.11      2141.89       28.464564      10      19.9342
1661.05      1287.19       24.529285      10      178.570
3834.39      2422.11       27.571442      10      216.080
3681.33      2757.02       26.922738      10      203.434
3901.38      1722.60       28.319320      10      358.515
829.619      1703.66       26.849547      10      179.223
3334.83      236.615       26.546161      10      201.154
1372.45      282.600       27.707765      10      18.3853
448.261      3901.18       26.542985      10      346.582
3518.64      3910.57       28.008635      10      232.984
2977.15      2757.24       28.340955      10      75.4050
918.014      2633.07       25.404597      10      199.486
2145.77      982.960       27.681981      10      59.5864
3769.01      3999.59       27.482835      10      309.530
2359.64      545.603       26.475602      10      344.444
1121.56      944.602       27.850803      10      2.19750
37.2863      2854.07       28.195463      10      259.478
1826.63      853.739       24.065490      10      148.809
428.458      2926.96       25.312822      10      251.913
1184.46      1594.25       27.920746      10      121.922
2944.06      1623.70       27.599370      10      144.180
3104.93      3325.60       25.450620      10      53.8246
1144.35      3308.53       28.014294      10      299.125
369.656      628.138       27.393431      10      54.5998
1679.62      1307.87       28.001370      10      55.0102
2928.72      776.987       27.272177      10      202.815
954.927      2635.69       27.988742      10      57.4675
1443.46      2018.11       28.090508      10      118.758
1371.33      2911.84       26.957013      10      6.29932
805.038      2935.89       28.350636      10      138.752
479.504      3007.70       24.567355      10      32.6897
1586.09      772.753       28.117564      10      241.980
444.907      2826.06       25.283846      10      273.078
2602.15      1039.57       26.942823      10      132.025
1150.08      2603.59       27.177858      10      107.216
2148.61      2634.75       27.396600      10      134.399
3760.29      724.995       26.982291      10      80.6720
1958.27      947.442       27.277680      10      66.9471
2450.05      3281.70       27.242827      10      179.156
3315.30      3981.69       24.938659      10      95.7494
3914.83      4121.75       28.268726      10      313.572
790.130      1903.26       26.299730      10      121.576
1593.03      2287.31       27.307482      10      30.0223
1362.84      1705.46       25.907891      10      210.477
1649.51      1801.89       25.866179      10      185.098
3146.52      3546.37       27.488680      10      264.315
1340.28      3510.37       28.344664      10      280.654
109.583      1548.24       27.080681      10      125.224
3267.62      2256.00       25.828337      10      219.866
1645.22      3906.52       27.338683      10      41.0435
2661.68      2159.85       25.704404      10      165.268
442.106      47.3907       27.779140      10      29.8757
470.383      3175.99       27.941146      10      236.390
3319.72      794.216       25.886362      10      123.620
2406.18      3387.72       28.267568      10      53.9702
1300.94      657.420       27.743420      10      238.412
3489.16      3019.85       28.431002      10      205.906
590.933      1016.15       28.237238      10      52.1456
3876.86      1305.65       28.466681      10      242.648
3142.66      1777.70       28.122154      10      103.372
2513.32      3913.78       25.107836      10      94.4523
934.718      2746.15       26.713881      10      3.88892
434.651      3064.33       27.959854      10      224.147
2931.81      106.016       26.239754      10      20.3201
3004.46      245.888       26.565874      10      308.850
200.164      1002.12       26.474437      10      201.027
1356.71      918.133       27.037115      10      77.6747
3594.72      1188.50       28.365335      10      61.3505
983.896      3152.09       28.285164      10      29.2364
1233.54      634.362       26.238762      10      67.7626
622.442      2460.33       27.967021      10      173.342
3247.43      515.475       26.546497      10      336.481
4093.08      2170.91       25.046177      10      104.782
264.234      34.1878       27.636372      10      291.863
1367.27      3145.11       27.771991      10      268.619
3460.22      3893.44       27.007680      10      129.413
396.706      2240.99       27.928389      10      219.338
2244.14      3306.60       25.968161      10      263.214
319.490      3124.39       27.130042      10      83.0172
2213.91      2027.26       27.043274      10      247.184
1605.84      3727.76       27.771127      10      218.519
825.913      170.629       27.136707      10      309.944
724.487      3380.75       26.649088      10      163.050
1615.81      2000.41       25.943244      10      201.499
1694.52      1472.98       25.781650      10      62.1273
1106.61      2380.27       28.364203      10      246.839
333.740      822.033       28.030414      10      189.980
893.205      1155.12       27.916055      10      170.744
296.902      982.214       27.326287      10      125.893
1034.70      962.729       24.617921      10      270.142
1640.70      2019.56       27.917421      10      284.766
2073.30      879.895       27.086866      10      250.593
1751.81      79.3824       27.808650      10      301.889
1239.11      2374.05       27.638471      10      75.6234
1993.21      1633.68       28.385331      10      309.157
3076.14      3977.89       24.405828      10      153.658
584.993      3829.98       25.300384      10      223.425
2860.11      158.876       28.324550      10      162.199
1246.34      3635.67       28.258284      10      258.008
1442.44      1529.65       27.907363      10      165.595
2016.54      4098.66       26.782336      10      197.552
3038.68      962.254       27.577114      10      141.558
370.515      2491.33       26.928870      10      204.185
3699.57      3398.80       28.454208      10      21.0936
825.246      709.821       26.737509      10      152.132
2668.33      2888.74       26.511008      10      295.865
3868.82      3633.23       25.960772      10      352.941
416.532      3011.63       27.595404      10      337.044
3579.43      2213.57       26.747092      10      161.514
1868.97      2119.22       27.459267      10      5.68690
3829.72      1547.03       27.909263      10      218.068
593.856      3594.85       28.189444      10      288.256
208.371      1992.26       25.176265      10      158.451
1321.59      2216.88       28.061007      10      275.578
1076.57      1347.22       28.284914      10      236.461
1370.38      2170.56       26.713126      10      147.458
468.004      3435.37       27.207511      10      288.263
3897.82      3028.40       26.433015      10      37.2442
2738.53      3568.59       26.779570      10      239.419
1382.82      367.577       26.557944      10      91.7688
525.526      552.835       26.318631      10      345.191
2513.58      2707.99       27.920880      10      332.141
1571.75      3846.01       26.801070      10      100.860
197.540      607.351       28.454758      10      268.394
3661.01      106.628       27.983939      10      29.2944
1613.27      802.326       27.421209      10      348.495
1074.94      827.333       25.383826      10      101.437
1418.90      3687.70       28.301632      10      160.469
2688.16      1068.18       26.382052      10      283.698
3906.39      3675.33       26.823878      10      243.368
2960.55      1868.20       27.537410      10      352.026
3696.43      4087.49       28.047513      10      93.2029
3449.17      620.017       27.618894      10      210.015
2192.69      3849.26       27.178047      10      88.6055
248.683      465.131       27.962681      10      231.686
3162.56      2843.35       27.278218      10      213.408
2128.80      3049.09       25.732655      10      205.687
2291.50      1235.59       26.319836      10      37.4513
4095.03      3806.97       28.458688      10      334.360
725.163      2026.48       27.405648      10      257.477
1109.73      530.991       27.853775      10      338.367
3870.91      1118.49       28.292143      10      239.215
797.108      3837.91       27.571926      10      203.039
2725.92      284.585       27.551162      10      163.761
1433.54      1354.64       24.804738      10      30.8383
1665.83      3747.75       24.473979      10      129.196
2565.84      3978.07       28.358286      10      256.686
816.828      1027.20       27.286516      10     0.986488
2159.95      3858.95       23.788122      10      235.892
1151.26      3622.84       28.326229      10      30.1611
3773.27      3150.91       28.477373      10      24.5854
319.163      2116.12       28.182019      10      308.246
1838.39      239.038       24.889618      10      91.6509
3604.70      1703.18       28.440906      10      212.431
1216.94      3333.86       26.561415      10      268.973
2464.05      4067.47       26.921161      10      286.003
1153.53      204.122       28.259236      10      258.483
2347.06      1774.22       27.087672      10      57.5691
159.355      2770.20       27.407114      10      285.147
103.629      1206.52       27.975454      10      233.534
3941.88      2689.37       24.252174      10      3.12419
3132.99      2944.33       28.374789      10      244.377
896.670      1187.22       27.896372      10      77.1267
855.777      1350.12       27.647438      10      154.463
851.753      511.092       28.382940      10      118.744
1411.91      3046.40       28.137141      10      341.872
2600.66      145.949       28.083846      10      19.9034
3847.47      4055.13       28.181234      10      232.463
2910.54      3834.76       26.655705      10      301.021
15.9876      1295.68       25.867947      10      314.425
3895.36      3532.25       27.870330      10      59.6024
2752.79      3266.20       27.641666      10      351.909
3546.59      3469.66       27.844254      10      41.7595
3347.54      1210.88       25.198952      10      135.586
1730.57      805.860       22.631438      10      337.493
824.449      3250.74       28.090241      10      356.937
1896.56      144.444       27.630689      10      162.099
2161.08      603.602       27.749582      10      117.295
3989.61      3497.92       28.217369      10      24.8016
3402.99      994.226       28.041008      10      298.893
420.599      2582.98       27.963899      10      106.310
1547.97      2655.59       27.419033      10      358.824
3547.89      4062.60       26.781437      10      350.680
3085.86      675.512       25.518668      10      320.675
2931.95      337.242       27.959826      10      298.183
1859.97      3727.85       28.378324      10      324.688
2821.58      920.282       27.544415      10      125.000
3940.79      3694.87       28.460404      10      286.791
724.634      850.759       27.630751      10      86.7246
1587.74      1487.62       25.092796      10      264.170
2611.94      1874.38       27.264185      10      338.916
2550.32      1577.88       26.939439      10      321.281
2499.79      926.915       23.147081      10      189.855
1139.96      1990.31       27.490227      10      93.4151
1883.39      2288.33       27.914451      10      217.690
597.298      3370.09       27.841556      10      321.168
1993.11      2186.38       26.191014      10      243.468
978.464      3298.92       28.250558      10      110.282
2320.92      3817.57       27.028746      10      157.453
2137.24      2724.41       27.449877      10      183.589
2890.32      2288.21       27.701165      10      203.637
3588.55      3799.54       27.952627      10      28.3584
2053.14      2318.28       27.454718      10      118.813
3.13178      2737.48       27.429068      10      301.660
3956.40      2679.93       24.159275      10      270.199
3326.29      2984.61       28.204123      10      276.340
3310.08      1848.83       28.074718      10      277.792
2329.42      3677.29       25.863083      10      7.11028
3837.91      2669.52       26.408508      10      176.355
302.295      2893.61       25.022789      10      67.6371
1634.92      2808.39       27.659542      10      223.868
2675.49      2843.18       27.550107      10      171.063
1154.51      1540.35       28.432958      10      337.767
1319.56      1538.50       26.921521      10      59.3041
3991.57      2201.83       27.212292      10      96.7408
3181.06      2405.32       28.062930      10      14.2757
424.043      1974.48       27.367622      10      127.836
4063.50      3080.73       25.228067      10      220.025
2891.34      3430.57       27.183318      10      356.839
3483.90      3014.58       26.523068      10      26.7177
2114.68      2461.75       26.410572      10      202.355
1835.07      1457.58       26.043832      10      179.774
3606.64      4035.62       24.053771      10      147.065
1605.66      4068.44       27.573268      10      97.6234
3770.98      3290.18       28.352277      10      145.929
2001.46      800.379       26.836002      10      36.4678
3945.86      1323.26       27.880699      10      273.638
3665.26      2457.58       27.236571      10      342.554
1317.17      1565.46       28.275458      10      314.795
3763.75      1863.97       27.705324      10      74.8032
2658.46      3873.37       24.308019      10      7.36817
1425.54      3187.59       27.770701      10      185.471
424.204      1110.45       26.712609      10      237.174
1758.13      3538.75       24.702912      10      283.534
3406.07      3853.92       28.102291      10      39.6103
3061.70      2135.91       28.323994      10      29.9632
3070.79      3557.99       28.444874      10      281.508
1987.52      1175.33       26.905250      10      297.513
1617.34      544.400       27.596043      10      293.958
2930.99      2561.49       20.212236      10      271.526
47.7862      3974.96       27.734159      10      310.911
3254.94      3977.76       27.622999      10      294.642
970.366      1108.52       26.947009      10      179.917
3811.33      3625.62       25.138379      10      306.077
3296.80      62.3654       28.322372      10      33.7485
1311.95      3849.49       27.129667      10      168.505
229.282      2845.55       25.896428      10      322.469
2797.51      2899.93       26.424455      10      96.0412
1518.00      4126.66       27.421045      10      258.859
1665.63      3626.99       28.156763      10      234.013
2828.43      1542.20       26.906566      10      51.5206
1588.30      2210.88       26.485935      10      280.546
3163.91      4079.71       28.469163      10      221.995
3851.67      180.367       26.917338      10      256.707
1622.56      217.730       26.894135      10      288.008
64.1917      1194.00       25.365119      10      311.329
931.774      1970.81       27.916121      10      200.299
1243.86      1875.00       25.688126      10      187.055
1502.44      1883.34       27.579828      10      229.294
159.327      1411.48       27.689151      10      22.6532
191.813      3715.28       27.303742      10      67.9442
88.3387      2668.75       26.652744      10      254.028
2716.76      2778.44       26.556968      10      181.786
256.878      1728.01       26.237563      10      340.845
2225.52      1385.99       26.704651      10      75.0291
3866.63      2840.48       27.226661      10      167.323
863.372      2315.77       27.721381      10      17.8171
47.6909      3506.98       27.747802      10      300.558
3681.01      900.420       28.249742      10      210.310
3348.80      2825.53       27.351767      10      261.632
3288.96      1735.20       28.411118      10      204.730
1984.29      1909.71       26.696485      10      177.091
2016.38      893.588       27.450289      10      193.560
3641.09      2439.07       26.455563      10      272.243
592.164      1332.86       28.290899      10      137.637
10.9579      3247.29       26.982540      10      42.8197
2096.66      3614.41       28.082829      10      259.616
74.3949      95.0432       26.706101      10      245.852
300.644      3835.21       28.257703      10      309.253
1519.50      3354.38       27.937975      10      203.396
2486.07      2423.65       27.991726      10      309.666
2349.05      2592.13       28.493450      10      6.59496
2760.36      3857.77       26.863157      10      207.891
834.547      952.057       26.292407      10      321.462
3426.90      3010.62       27.752115      10      292.788
3318.94      920.310       27.263662      10      114.884
2126.81      3182.29       26.874170      10      64.0837
2547.91      3586.67       27.369688      10      192.100
1682.94      979.230       28.420291      10      72.5777
3122.74      2373.95       27.593010      10      9.78173
1621.20      3665.95       26.056803      10      159.260
2652.68      3004.27       26.382736      10      241.476
2702.82      172.974       27.791117      10      49.4155
340.704      2553.02       28.154972      10      211.998
2758.23      268.780       27.670632      10      90.5864
3865.05      3907.84       28.426916      10      41.2664
1948.65      3830.45       28.276313      10      54.2147
1644.77      3143.63       27.357810      10      238.384
3944.48      442.089       26.281052      10      107.348
1411.05      1997.64       26.480545      10      40.8745
3059.61      2918.57       27.308945      10      56.1660
1331.25      1073.15       27.081254      10      61.6737
386.289      1778.82       25.666318      10      317.390
2171.36      1008.34       28.117235      10      45.7882
4074.87      1037.95       27.606013      10      16.6191
371.658      3135.60       28.428222      10      210.562
1426.69      2659.55       25.789539      10      74.9090
396.519      1400.55       28.251820      10      221.637
1490.38      2307.94       25.427497      10      270.327
2868.40      3973.19       27.746770      10      133.161
1908.72      1803.92       26.457672      10      311.650
1075.07      561.976       28.110106      10      298.749
3279.31      1312.12       28.001900      10      242.444
908.542      98.2637       27.402212      10      109.824
2550.41      161.334       28.397136      10      85.5810
1264.57      1393.30       25.005508      10      90.6190
95.4377      888.535       27.456950      10      75.0578
3062.35      282.636       27.323407      10      169.820
97.5316      1737.77       27.286363      10      37.8743
1646.70      1323.13       27.940726      10      159.749
1167.45      3191.37       24.644369      10      349.147
3424.44      20.8719       26.655799      10      242.166
1866.61      554.612       25.283965      10      254.882
1176.95      3616.26       25.983823      10      234.728
901.946      1354.00       27.480431      10      258.218
2632.45      1025.21       27.490308      10      210.686
1125.67      3514.41       27.215593      10      332.036
1459.04      857.832       27.639889      10      194.576
2694.42      4029.31       26.711307      10      260.412
346.637      2885.12       27.497892      10      25.9207
2532.30      3744.97       26.699253      10      64.0975
2735.58      2012.69       27.349761      10      317.264
1244.19      965.921       21.108836      10      303.303
2964.39      2663.67       27.825708      10      350.719
3436.78      3705.70       27.876840      10      96.3701
3814.81      1486.52       25.842486      10      3.29763
3632.10      815.201       28.372159      10      134.065
3873.11      1685.53       28.201116      10      143.425
1558.05      1395.26       27.479196      10      280.772
3914.25      1892.22       26.324194      10      47.0675
3471.42      1889.87       25.568327      10      6.13552
326.817      283.583       28.445490      10      242.159
1084.63      1299.15       24.752927      10      52.1908
147.498      2311.99       24.241468      10      354.104
1955.98      2850.70       27.883458      10      298.537
3710.04      1250.80       28.120521      10      1.75275
1173.42      1906.74       28.298853      10      270.258
2881.16      1975.38       27.427389      10      138.306
3771.69      1699.21       27.830592      10      48.9521
1357.28      1804.92       26.077633      10      8.06597
813.586      1800.92       26.146916      10      291.000
4.01039      1215.44       27.115803      10      318.715
141.096      3091.67       27.428342      10      43.7819
2025.62      1715.13       24.431796      10      227.325
2815.15      3494.95       26.259892      10      45.4723
1326.43      2292.90       28.485559      10      142.536
3620.32      3031.01       27.645270      10      241.001
1367.92      4029.07       28.274976      10      112.111
3671.20      3824.27       27.199540      10      167.433
3752.77      2698.06       28.163774      10      325.199
2941.28      572.441       27.267263      10      333.647
1405.15      3207.69       27.153933      10      228.248
2620.19      265.382       25.518010      10      33.2105
1020.90      3770.91       26.537883      10      221.853
2923.83      3995.58       28.233982      10      81.4403
2088.71      1140.82       23.786594      10      283.404
1727.55      3825.43       28.103596      10      14.4995
3525.08      3229.86       26.679240      10      159.703
3944.46      2119.20       28.258999      10      224.279
3576.16      1360.10       28.362559      10      295.364
1752.39      1127.16       26.680041      10      10.2773
1690.95      3239.29       26.802209      10      155.850
3799.30      3173.72       27.471163      10      198.340
1339.79      71.3735       26.729987      10      357.720
2187.55      1843.33       27.144811      10      204.794
3777.83      1867.62       27.794477      10      35.5702
560.784      3176.34       26.994191      10      250.548
1807.60      1609.19       27.376792      10      333.120
883.862      1050.38       25.572347      10      105.634
715.745      3371.18       28.111257      10      305.243
2816.45      860.284       27.880455      10      348.454
3390.25      3679.99       27.663541      10      203.766
628.604      1716.50       23.768096      10      12.3430
1267.71      1286.64       26.968833      10      92.7195
3958.63      3324.87       26.963419      10      188.871
2256.82      1518.46       27.701160      10      195.038
1303.34      3790.24       27.103923      10      189.201
196.019      3682.78       25.011003      10      27.4343
672.569      1118.34       27.736958      10      310.110
4023.53      333.253       28.154953      10      174.261
2426.51      1294.84       27.325005      10      231.132
2277.47      2617.52       28.391888      10      228.780
2421.10      503.047       24.853539      10      217.743
1962.77      3139.81       28.008426      10      306.436
2997.42      3044.89       27.801505      10      67.3402
758.213      1914.43       26.978958      10      157.116
1925.50      3396.84       23.543772      10      224.146
3276.06      2120.32       27.907225      10      170.871
3406.71      737.214       28.332226      10      306.742
1757.19      1914.17       26.867544      10      108.876
2222.16      3986.47       27.470554      10      153.889
3239.54      2162.20       28.068211      10      183.846
3021.12      1639.30       27.679443      10      300.915
2369.67      677.336       26.712278      10      115.498
2873.51      3680.00       27.317086      10      269.392
2523.46      2273.98       25.931583      10      206.906
2157.14      3594.93       26.069362      10      85.6260
464.364      1879.00       25.319394      10      140.675
3454.48      1967.65       27.766340      10      126.866
2028.05      2413.37       26.743514      10      158.251
1821.65      3603.99       26.091453      10      256.047
3166.46      3120.57       28.109658      10      348.451
1500.01      2038.67       27.302398      10      209.853
922.752      3415.68       27.704197      10      113.351
1268.95      297.576       27.203274      10      212.288
1242.38      1456.63       28.427304      10      38.1515
2782.16      1315.98       26.933186      10      88.7195
969.932      3664.52       28.183752      10      338.086
1277.93      311.605       28.463608      10      34.9163
3854.57      1762.14       28.104334      10      35.7905
3283.87      3575.85       27.591167      10      258.106
501.177      574.480       26.001802      10      125.585
2462.20      643.885       28.432453      10      288.242
3133.10      3521.34       27.473533      10      210.154
893.813      3335.66       28.129676      10      122.630
3389.49      558.158       24.512556      10      53.0209
254.667      463.901       27.564215      10      169.116
2670.42      2724.14       27.024165      10      168.042
516.736      3954.56       27.078029      10      320.595
931.038      1891.15       26.652532      10      263.639
3554.14      3998.71       28.176333      10      317.060
1478.31      1166.68       28.019747      10      39.6590
2281.43      3580.10       26.780882      10      355.841
135.775      3838.90       24.713229      10      24.0122
1289.78      3279.77       27.241824      10      190.318
1823.09      3384.01       28.484000      10      243.150
