#xcoord      ycooord     mag    type rot
4062.402082 1358.559462 26.108268 8 342.972410 
385.692453 454.844414 26.809154 13 131.106374 
30.131250 2165.118090 27.680473 12 238.743010 
3976.559405 829.517852 27.748003 8 318.816352 
2100.076501 3752.053437 29.601313 8 10.735451 
2671.548353 1099.081658 29.591128 9 223.550558 
369.840472 3579.743790 27.665643 11 299.868836 
3300.052404 2783.256369 25.457233 14 341.708353 
2972.782231 2633.870284 27.806064 12 327.573176 
3209.550303 3038.238104 28.151161 12 170.288679 
2553.463038 3100.646411 27.426402 12 259.459707 
1324.961672 474.982463 26.975285 8 39.895763 
3281.710370 3346.314510 27.694456 10 60.672918 
3077.801329 1972.050402 24.277968 8 249.655950 
2171.972607 2087.033443 26.417217 13 210.443491 
2523.512220 1458.232984 28.858218 15 193.345179 
3246.546900 1921.416013 28.032979 9 266.274060 
3773.401916 2807.169404 28.720526 14 254.031797 
2731.865034 1244.454161 29.909828 9 18.147458 
769.067572 21.828673 28.267401 12 280.580569 
2188.020055 2933.150763 28.386960 12 184.134346 
1395.354189 2146.004515 27.784612 9 288.355198 
2951.074025 2557.325653 27.518810 15 226.542577 
2774.397896 742.034580 27.334587 15 147.984799 
2280.201029 2768.307424 27.953637 9 173.447637 
2217.035628 2698.453294 29.924904 13 181.744466 
345.303489 2891.886950 28.317788 10 113.645821 
3232.289977 1794.990613 29.592310 10 192.451106 
3475.273803 1271.060434 28.958460 9 79.926345 
888.526465 1591.829221 27.520544 11 14.097739 
1557.182438 3537.663892 26.069060 13 67.068130 
121.178939 2287.461420 28.344537 12 82.498873 
2112.312225 1115.628701 29.574024 15 144.844857 
3369.634391 3678.153873 28.364373 11 17.855036 
1946.707486 451.634977 27.299587 15 196.076681 
3477.820050 89.819144 26.629205 11 180.962928 
778.083483 2690.646858 26.935672 14 231.031126 
3232.326931 2275.275185 27.923105 9 258.805549 
2123.833674 4116.773975 20.175892 9 0.159139 
863.593187 1497.393138 29.363955 9 23.788105 
3853.079105 2940.794501 28.285997 13 3.501639 
2956.400695 1283.136692 26.018476 10 311.174813 
2956.018527 3871.227645 26.823110 13 224.936726 
3443.350124 1957.063491 28.900155 13 153.609174 
3222.867461 3696.349511 27.816344 11 322.743998 
3596.602277 3396.027630 27.845227 12 229.035452 
1706.243342 218.458879 28.241769 10 218.959784 
3935.874275 4015.059698 28.418241 8 312.104159 
3195.984230 1720.978216 29.171391 15 39.165579 
1173.453800 3940.926802 26.237026 15 248.529064 
1787.406263 736.898322 28.543143 8 169.664921 
3307.406377 2072.961251 27.330606 10 312.829382 
908.321447 3642.314607 28.478703 13 204.723595 
861.663536 3436.930737 26.583436 12 224.854428 
433.129315 2194.605739 25.785799 10 79.158476 
4013.890687 128.486578 26.094869 11 98.613373 
2138.391233 3876.703923 27.715743 14 265.498573 
3114.408569 705.858087 27.541052 12 132.190170 
2356.611094 1557.418028 29.468019 10 77.264568 
479.392907 1772.212729 27.694543 15 250.931777 
4012.211452 2181.028161 26.525278 15 135.826881 
3662.224257 2095.430550 28.508589 13 334.105141 
144.698754 3614.025930 27.783936 10 179.991166 
2282.281008 870.000141 27.196782 8 70.305699 
3474.527885 3050.292446 27.273342 15 320.333502 
3762.758317 1698.950689 27.700997 13 63.245196 
781.136334 3205.632443 28.564278 15 276.106429 
844.898662 4110.564248 26.575368 15 355.074164 
54.081970 3840.635422 28.937487 9 151.548804 
4073.943899 1044.727560 26.396803 10 226.778391 
3607.599344 2367.382322 28.984847 13 250.086282 
2026.813944 1579.232693 28.729224 13 316.391647 
1813.838833 3065.954558 27.134259 14 290.960665 
3006.297904 3443.024547 28.720704 8 222.603982 
1996.168443 2141.285584 27.361020 13 147.601202 
2717.530202 103.115211 28.088688 13 80.732937 
1434.174561 577.655093 27.727308 13 165.628597 
289.676854 3719.338374 29.103311 12 320.949124 
2289.879106 900.043255 24.516548 10 146.127741 
222.661227 709.496957 28.792225 11 11.013334 
4005.816335 678.930404 29.004331 9 304.972621 
1279.470222 3209.023437 27.370308 9 31.440348 
2604.725198 891.930972 29.230552 8 229.020338 
984.825610 2035.468227 28.976336 9 299.186652 
1426.300968 165.632482 28.719053 13 173.729544 
2765.863737 3965.497916 28.223779 13 290.629443 
1763.752750 276.934735 25.771716 12 341.426960 
2418.258052 375.824334 28.610314 11 166.360954 
1879.025836 3327.038634 28.036001 11 106.363822 
1126.741197 4127.543392 27.406090 14 323.647723 
1042.521770 5.328437 28.754886 8 207.741474 
2032.389825 4059.687935 28.305313 8 280.257007 
61.687016 115.538917 25.715756 11 320.730631 
3237.285209 1575.162299 24.622744 12 215.387028 
1532.905495 2075.211123 27.759478 14 152.431597 
2682.231491 549.903421 27.791309 8 306.715881 
469.814795 3019.734088 26.836168 14 85.941676 
1488.776617 3052.588714 28.636060 9 130.175497 
2590.839070 2249.661252 28.328562 9 8.898954 
3786.106702 534.516429 28.837591 12 322.564493 
3167.567480 3634.573071 29.242505 11 266.043874 
4013.678132 3000.581790 27.769752 9 228.852971 
121.992440 3502.907728 28.673231 14 211.922953 
3970.906784 1780.549062 29.586812 12 20.776033 
3861.682373 1847.463868 25.702410 15 129.672944 
2782.180473 1538.403115 28.217105 12 79.842513 
1595.222140 626.651351 26.942446 10 301.215580 
1327.245743 731.973984 26.100947 10 32.468765 
3397.089630 1285.027982 28.172356 10 63.043131 
2108.869121 2755.031873 29.260189 8 220.332846 
178.251617 2362.426828 27.833508 15 102.624358 
2595.575885 1864.018520 27.744253 10 246.513804 
2134.475295 1622.813677 28.002312 8 109.999884 
1006.262487 3100.121423 27.349539 9 304.498222 
62.299301 3423.507454 27.528373 15 199.970309 
941.002494 66.574025 28.595198 14 31.111551 
2237.138949 1317.691433 26.740468 8 173.628099 
134.607550 1942.144970 27.846506 12 99.006609 
1624.695894 3173.783308 28.449285 13 239.031287 
725.409758 1983.838175 27.366175 11 127.207560 
122.123972 3806.696072 26.841651 9 132.752513 
2005.005306 830.020128 29.126586 13 301.728669 
1435.033179 325.877624 28.137795 10 198.086069 
2706.550231 338.785704 29.083941 10 321.629039 
1869.852046 1659.999311 26.005244 14 290.770426 
1600.414832 913.953720 26.365846 12 152.473211 
2160.970031 1694.815458 28.310908 10 232.801006 
2890.753305 605.135349 27.295216 11 276.884484 
2881.370934 54.021338 29.028112 12 72.382472 
2875.031204 997.739351 28.504841 15 66.682894 
2003.499128 1021.204005 29.599257 15 49.678597 
3775.812482 1944.878265 26.339017 11 19.361545 
1665.336288 465.625830 24.328620 10 3.514621 
3111.238197 2957.425710 27.397067 8 140.817695 
1276.061638 3979.453723 27.877553 12 313.981317 
3337.329178 59.780872 28.723897 11 313.962036 
780.172570 2126.530214 24.314924 9 303.204598 
2886.466183 1878.246654 28.149150 11 339.445494 
840.136916 450.772368 25.405465 12 210.599448 
1102.536411 676.923106 23.020674 14 109.139501 
1807.584863 1670.715638 27.394240 8 192.332912 
3631.911800 3221.280733 28.146435 12 222.256782 
1087.456919 2108.923694 26.413437 14 328.931319 
952.791010 1503.383274 27.086902 15 47.241458 
2029.881924 766.267340 26.263350 9 215.213725 
2410.310237 337.206759 26.391857 15 200.692150 
505.041913 3595.722856 27.551911 10 309.522630 
325.418288 47.967329 27.573382 11 80.999388 
2691.462850 3078.229506 28.135681 8 163.816816 
774.533845 2637.751844 26.786697 14 357.998493 
88.266390 2671.494694 27.512181 15 58.765482 
525.997789 2737.204972 28.120530 9 127.008231 
1752.141277 2619.500918 26.608122 9 27.684111 
844.471275 2580.704434 29.474121 11 84.818112 
569.608766 2783.785171 29.132009 8 342.573169 
919.965114 151.741204 28.372043 12 111.676985 
1998.012300 1303.900772 23.163366 10 188.870566 
1041.807482 3375.698057 28.545764 11 355.549711 
753.002430 3249.049793 26.712188 13 104.141499 
2000.420041 1004.502459 28.542952 11 57.378531 
780.598311 3150.769020 27.270831 10 198.606127 
3950.082168 604.538539 26.983404 15 16.578316 
1533.608214 2239.724436 28.173778 9 207.114835 
917.552949 3752.940005 27.523919 9 187.519464 
711.051280 2755.294715 28.775256 10 105.071462 
909.191129 2419.499418 26.645897 13 236.576574 
2051.717272 3269.171365 29.196526 15 159.280812 
2001.968723 2873.653828 29.183568 8 98.617098 
1052.315640 1997.004458 29.389701 14 29.052127 
633.740532 2854.881163 25.566206 10 11.941533 
2578.771286 660.308873 24.386597 13 66.221470 
1387.188817 2750.257928 28.720111 12 295.323330 
1558.787752 2456.171211 26.407737 11 81.241053 
3066.576418 1622.556469 26.366915 13 108.270568 
3418.831994 3653.107208 27.031348 15 203.512239 
2625.677301 730.231871 18.738466 8 58.401031 
2033.936161 3338.283992 27.264032 9 58.030926 
2102.157936 864.861183 28.858187 11 140.908012 
1591.220919 1570.431098 25.025900 11 198.994765 
1303.637613 3107.421143 27.772085 8 81.565482 
1856.502482 563.179165 25.404787 9 233.973363 
2698.058610 3300.090795 29.305070 13 312.774013 
2340.964785 2009.426817 25.306470 10 186.304004 
2401.721260 2537.928760 27.374000 11 229.311810 
2742.030518 191.801142 29.090918 8 222.773229 
1723.334117 257.042851 28.099906 8 252.321456 
3117.682778 3586.367881 26.922337 9 315.316001 
1332.240502 2456.984891 27.512782 12 13.308294 
2976.831745 1290.765544 26.324421 15 194.076715 
2589.597307 676.453338 26.535631 15 147.458102 
2425.753346 3970.482616 26.561551 15 258.040993 
3401.446052 356.784619 25.080066 14 339.217667 
3023.150739 874.544890 29.211171 11 82.317856 
882.762617 939.095578 28.944284 9 190.065341 
3697.308813 1540.742300 27.344673 11 258.996878 
2293.062184 3733.544927 25.983241 14 230.821647 
3411.349410 57.057048 27.806777 13 124.036264 
1078.466042 536.915983 28.012406 8 142.072771 
3536.317613 1072.065751 28.954901 11 306.302915 
570.153113 3189.907185 29.056999 9 207.963816 
1513.747276 1259.757788 29.600379 10 51.307467 
3202.134367 4017.963487 28.836141 8 42.250171 
32.833513 2129.312624 28.249601 12 273.946847 
1570.078855 1071.614873 28.457655 14 343.553749 
2041.530680 849.586600 25.562273 10 45.075281 
782.413129 2504.252863 26.946226 12 102.512223 
3567.469271 2436.412924 25.791759 11 288.528968 
2242.534905 1876.900056 29.087681 8 156.591197 
2165.162022 1100.438419 26.257862 15 146.430302 
2022.698824 3331.563069 26.353335 12 54.082620 
4013.169598 2923.435066 26.499438 15 136.540707 
404.761304 2470.550273 28.645689 14 4.052055 
1276.501158 2872.704027 28.948279 12 134.347688 
1494.773582 3819.407069 26.604873 10 262.269555 
2422.901923 696.758109 26.953509 13 181.754450 
2935.561990 86.494399 27.562192 12 39.180476 
3232.452093 3691.989511 27.873298 11 278.865470 
1609.424592 458.088305 28.868903 12 8.981667 
3882.138541 670.667541 27.922964 11 102.722755 
1937.520668 2371.412841 28.924268 14 271.821693 
228.179173 3535.826259 28.394945 8 208.323823 
1091.901111 3465.950401 28.702861 13 15.786938 
117.305760 1141.424926 29.586655 11 64.180029 
823.260858 3327.358187 23.403035 10 94.245091 
1136.767128 2722.660604 27.745543 15 348.033315 
381.953430 2621.130851 26.616344 8 163.336879 
2428.357795 3501.667225 24.631070 8 175.307989 
3406.629421 2600.359470 29.217738 10 80.280057 
3477.896388 1090.168045 27.284690 8 148.500741 
580.045214 2213.327603 27.178779 14 256.163025 
3178.814308 2393.116310 28.490955 13 260.672137 
3005.130795 1414.038392 28.400427 10 254.195474 
2284.333799 1798.374350 26.301139 14 142.846418 
79.055129 2877.859187 28.252378 15 338.200613 
754.705754 2629.419680 28.471546 11 188.568509 
3744.227171 1781.049077 29.413350 13 198.091348 
3215.683013 530.702897 28.182446 15 356.992230 
992.152746 1161.029345 28.720088 8 154.335437 
1381.127586 394.710389 28.582985 10 162.256658 
825.291262 2887.016683 26.805481 9 246.891015 
3399.691922 2279.499174 27.710022 10 214.710734 
2396.826585 309.928610 27.539569 14 75.277145 
718.720032 3218.754171 27.519940 10 0.458822 
3552.917046 4029.442625 29.338710 10 20.630488 
1527.715205 2185.526818 28.743369 14 8.570312 
3405.564431 1318.524993 26.873874 15 229.788984 
3584.301552 2730.647548 29.218037 9 235.671375 
3927.135410 3418.272982 28.909779 12 80.158563 
1011.456321 3327.414857 23.569062 10 120.213368 
215.922255 718.195037 28.736494 8 264.448205 
2661.115751 3156.614650 28.752256 15 197.239737 
3509.343442 2386.399052 27.786963 11 314.860152 
538.579891 1938.434650 29.221489 12 285.438834 
609.867050 2487.464563 28.084458 13 231.984085 
1392.267003 4102.562036 28.092701 15 209.018512 
3396.632725 900.126996 28.849195 8 98.827632 
2533.359268 216.618919 28.043478 11 322.383548 
2930.247862 131.349811 22.283094 9 299.348756 
878.182457 686.693748 26.346266 15 205.813000 
3601.053744 3221.259119 27.534373 13 42.618650 
405.448370 1835.380016 26.267689 11 283.179393 
2115.259929 3552.364859 25.222125 8 303.416229 
920.569248 14.448312 27.359068 12 169.948901 
946.981404 1234.377827 28.832390 10 204.451564 
751.664736 1844.009561 28.367672 14 347.333338 
213.235298 3128.688442 28.331855 11 24.753267 
723.645859 2452.223076 28.091372 15 246.388941 
3399.968153 2637.368579 27.302040 9 51.048057 
795.491460 3705.843690 27.775915 9 59.506996 
1935.447513 3884.325815 29.523559 12 55.393556 
2942.002041 1060.984373 29.223627 11 59.957018 
3971.420097 894.414788 28.465696 14 262.292268 
3055.604664 2512.001109 27.783719 13 34.480230 
2731.811079 3921.683824 26.716857 11 46.250158 
324.806858 1018.329279 28.468460 9 290.767203 
2591.827158 3226.842559 25.023104 12 329.241808 
1702.384513 156.071640 29.329693 14 344.936811 
2899.671244 2468.525924 26.015658 9 126.352168 
3086.433220 2044.032289 28.146036 11 331.893653 
2246.580632 364.480293 28.549930 11 62.378056 
761.386728 2289.032111 26.047546 8 299.067786 
817.022174 1815.186627 28.646662 11 263.837176 
2524.099393 355.178198 27.288808 14 123.125308 
430.181604 2839.961158 26.875820 12 332.864462 
150.079035 1904.221444 28.480355 10 105.637384 
1731.658476 1213.653897 29.119906 10 39.313049 
880.292141 3174.225731 28.128616 11 64.177493 
1992.299570 1565.954372 24.970236 10 200.978741 
3531.195740 793.162960 28.544333 14 216.135300 
1182.039792 3663.606736 28.423290 14 339.282835 
2981.771684 3684.148203 29.463012 13 289.125811 
2300.508342 1528.661761 29.168435 8 20.924083 
4024.205123 2152.343639 29.764680 11 227.727864 
803.347876 556.176669 26.295782 10 303.133214 
2763.251842 302.476194 29.255948 13 34.461597 
1350.863977 459.397277 26.681580 12 268.936685 
2105.503640 2630.734128 27.696322 13 298.950987 
1285.154611 2022.305723 28.318312 11 229.614050 
2874.571795 146.989962 29.472584 8 199.153904 
1784.483631 995.780028 26.541807 13 175.516273 
2760.015867 1900.346165 27.322774 10 343.097953 
1049.616821 959.564813 28.238012 9 346.307634 
536.757318 481.316630 26.396988 10 1.120251 
3472.015876 397.838031 26.532343 12 127.803092 
534.762303 3152.142342 28.172581 9 2.103100 
2423.453570 1856.077323 27.841739 15 40.763175 
2591.843761 273.388755 26.510406 12 183.782198 
979.816722 2933.333456 25.412841 9 5.762264 
1358.194359 2047.075810 29.103441 8 253.131283 
2738.934162 3694.293725 26.456380 12 237.180264 
2558.117892 2585.122689 28.281531 15 75.301829 
33.152636 1054.154685 26.179054 10 258.218731 
252.342037 460.233271 28.339703 10 112.958478 
2361.380487 3838.110408 27.670800 10 276.153477 
1094.213233 3090.068422 29.283387 8 358.666167 
1276.325245 3202.374764 29.514794 9 111.149460 
2293.844664 1422.848299 28.055524 13 73.156549 
616.580550 2690.376922 28.462254 10 166.221261 
1322.883117 1592.300682 28.115317 12 261.674724 
1504.757330 4085.339883 28.242968 15 16.659160 
368.331572 3467.029238 27.810468 9 198.812107 
356.358141 524.136786 29.833925 12 84.142420 
2591.731863 863.798846 28.271939 14 36.024767 
52.977497 3831.493758 28.628886 12 287.311664 
3831.416639 3979.134083 28.443891 12 265.692339 
1578.048698 2531.801195 21.597895 10 272.716001 
3303.578522 146.354336 25.901174 12 19.509124 
1172.720080 3334.455069 28.287259 14 332.421993 
415.670841 114.506124 27.289559 13 73.836058 
1340.660783 3527.830810 28.136924 14 32.008471 
1079.941097 2662.926364 29.075666 8 190.385666 
3264.362770 3355.386503 28.468570 15 265.442097 
821.286513 3540.992166 27.225848 10 330.643276 
1166.545331 2072.900844 27.508453 8 212.548054 
1136.553613 3651.817288 29.601385 9 16.943447 
786.173794 1039.535118 28.830986 12 224.667480 
2389.680384 1885.272144 28.281894 15 262.299407 
2020.671343 4029.996807 26.305329 8 316.216708 
301.673459 3411.398419 28.791787 8 337.071669 
826.285806 3724.579793 28.246547 12 261.479647 
3263.876514 14.119311 28.168819 14 167.030103 
1649.383964 2239.336787 29.548147 11 219.555167 
908.722280 216.880527 23.313661 9 342.015300 
2577.062273 3001.029630 27.451874 15 11.632924 
2916.001428 2438.979064 26.932941 14 298.385818 
1814.463740 1923.359377 28.008083 10 85.357561 
1949.792446 1918.339444 25.785558 13 209.431339 
1488.615711 338.537667 29.188992 10 17.743076 
3846.530067 2593.099404 29.594192 8 236.130782 
3308.730840 3819.435012 27.966993 14 102.123131 
521.709146 3138.025006 28.542126 14 77.626459 
1683.678693 2908.957006 25.153904 12 37.227173 
2184.961455 1842.021429 28.647962 14 328.429874 
690.190444 3842.627296 27.653016 9 86.680568 
1573.783805 1525.883799 28.034895 13 50.368242 
1714.558925 2990.729694 29.596430 15 172.476566 
972.830319 3539.603598 29.145057 13 37.268562 
4026.156198 2646.744929 28.231340 12 249.533416 
115.544728 1746.551400 29.355391 10 352.953709 
1464.531184 4080.734231 27.558628 13 323.577802 
2968.727264 3344.604779 27.396369 15 82.611600 
1422.372519 3701.390949 26.606539 14 2.424035 
2287.171523 353.808390 26.243521 11 31.565257 
455.653306 2028.353503 27.738531 9 64.135795 
4070.157845 4131.856028 28.952226 13 180.236939 
2737.722084 416.071652 29.064028 9 108.805960 
195.845382 1372.989332 28.401371 12 282.590209 
3088.581861 2771.744367 26.324798 15 341.929008 
2524.333213 3828.885961 25.723310 8 40.668195 
1904.187389 341.408158 27.178850 15 337.067616 
2153.787109 3829.056058 29.684282 15 38.494656 
2595.905124 1543.635168 29.601379 13 63.748569 
3025.306426 102.747022 26.445003 11 265.019854 
379.712819 159.249594 29.084969 9 279.216678 
2836.604179 701.560523 27.297496 8 247.777807 
1551.313631 2977.536939 27.707158 9 158.064185 
1485.198835 4084.638078 28.198522 10 66.284506 
2002.584400 13.052181 29.725937 13 66.069351 
1628.412868 3161.445531 29.008276 9 148.390372 
3246.201301 4045.655168 27.150296 15 174.435757 
3144.278822 3116.485928 28.358492 12 270.242523 
1586.031157 1627.232001 26.127678 8 283.406973 
1686.060770 1545.135331 28.210289 14 16.276182 
1416.048971 908.271826 27.000602 11 77.160107 
3892.948103 872.039875 24.386956 9 337.987608 
2285.161453 2744.706486 27.302236 15 142.861350 
3724.505105 2075.484549 24.304076 13 330.915913 
3296.099167 1919.298922 27.365479 14 130.966048 
3258.142071 198.885319 27.172667 11 5.571285 
4018.287689 518.723872 28.160398 14 319.368292 
3773.796890 191.369130 27.606769 15 122.852477 
1170.410079 3399.266459 25.092879 8 53.245648 
1093.219293 937.843895 26.835885 15 333.768210 
577.500358 3103.050165 29.270184 8 277.741501 
2862.744668 2361.311650 27.206568 11 275.301683 
2521.406248 397.337179 28.198324 10 74.782564 
1825.449406 2675.516046 27.513723 11 84.707113 
2013.533725 2844.137588 28.247228 15 113.574536 
1828.524627 3560.222792 27.756426 15 13.732010 
701.718893 478.288735 27.678153 13 46.693669 
488.833277 1835.190018 28.889739 15 117.622646 
1999.536583 3012.292798 25.739424 15 254.688478 
3058.844144 619.457663 29.010689 10 53.859078 
802.086032 3997.375006 26.853332 12 40.434746 
2288.933613 4118.343004 28.057535 8 201.332519 
3585.792259 314.101167 27.190855 15 12.387871 
806.897855 1312.597743 26.563291 13 211.681073 
1832.920607 3031.104845 27.569576 12 64.004226 
3228.776118 340.738092 28.337656 13 232.286405 
957.434281 1883.007866 28.749068 14 260.359825 
393.918437 3360.544865 27.419902 8 5.827878 
171.808917 2855.852145 26.918853 12 267.935864 
2623.771812 2113.601982 28.833793 13 289.881248 
4083.751623 2582.625293 25.610061 12 154.389953 
2132.232393 419.993320 26.654863 10 124.543461 
1980.926194 1755.309528 28.407443 14 190.956463 
166.224380 3477.329829 29.052160 13 139.906548 
2802.835603 3543.069545 28.320627 13 220.671034 
3080.657874 2842.943999 27.615610 9 295.644268 
956.142068 1097.488207 27.875490 12 311.325352 
2833.507640 206.849809 25.909735 11 89.676222 
575.197270 31.503508 27.014402 15 138.202565 
1519.765768 2214.522868 28.562392 8 141.578600 
694.385688 3719.036015 28.161726 11 292.560641 
430.400175 124.636349 29.204902 8 82.938498 
417.652990 3684.399880 29.534745 15 87.091975 
2597.299104 1633.612505 27.399213 9 225.217547 
3011.215650 2068.271905 27.295894 12 87.025789 
1720.510354 623.884581 27.886020 9 142.270457 
3211.774427 1083.259614 26.757313 13 35.849982 
405.994362 1481.981446 27.812902 13 60.311307 
2468.790208 1628.371856 29.476119 12 314.652992 
1718.941561 3919.339903 29.261213 13 229.010306 
17.424627 1475.733264 29.202308 12 100.272099 
3689.186252 2923.205331 27.026971 10 223.909721 
3478.044742 3678.276350 29.597695 14 210.330526 
3349.295875 2776.066989 27.795368 11 196.911028 
3351.693275 2388.156521 27.514781 8 202.997278 
3174.841426 3844.218447 27.655984 12 111.563513 
971.990273 3897.555331 29.261744 14 209.526857 
743.096576 3829.715716 27.228832 9 52.676433 
1028.643635 1629.388764 29.598792 15 86.708315 
3985.292442 1982.492702 27.466663 10 54.074449 
3809.505371 3682.472928 27.248432 9 126.448730 
2481.322578 2890.644349 27.951786 12 266.433733 
1935.013788 3884.741148 28.247675 8 72.618565 
898.148200 3398.086769 27.922736 9 76.912857 
3419.709045 3445.308747 29.243779 12 257.339671 
9.746234 3272.208097 24.461611 14 30.644700 
1084.686394 2959.924081 26.844563 11 345.532281 
3352.346552 3362.231401 26.649421 15 28.081541 
2299.876904 2805.716135 28.785866 15 50.736552 
3373.035389 1206.259896 26.988694 13 173.033174 
2740.236122 250.248479 29.471701 8 292.483738 
676.094889 3385.614026 28.879214 15 71.704988 
1599.824407 2737.508511 28.698411 13 177.601559 
3176.048962 2590.676483 27.352465 14 260.880230 
1999.610520 965.678271 28.309679 15 306.453900 
2633.499728 214.117146 28.731855 8 354.656864 
3846.038230 1909.676416 25.995425 11 30.848588 
1084.323143 3519.775624 27.451241 14 112.877153 
3187.576914 2480.374780 23.717985 10 157.765090 
3950.609679 4119.208859 26.301193 10 31.677007 
2926.087585 1375.578525 27.462223 15 320.495609 
3734.250655 3364.101786 28.524127 11 163.165613 
144.081711 286.572835 28.319774 13 298.045684 
3330.667082 1958.626317 26.325088 14 111.934019 
2730.373919 3827.510851 29.592086 12 231.721177 
1687.269395 164.648219 27.701097 13 155.294801 
1905.934031 2350.412236 28.352127 14 316.464356 
906.183116 3137.729371 28.135440 11 4.951629 
1134.285016 2693.867538 26.813281 8 107.440153 
3966.126639 4083.386153 29.598164 12 13.978966 
415.859380 3031.732693 24.694400 12 314.184276 
3217.391047 3095.104033 28.557408 13 255.290553 
1314.494362 1654.992881 27.656184 11 175.383174 
23.766397 2010.434045 26.826468 9 141.371141 
720.653592 3068.136747 27.565417 11 184.986526 
3278.247334 2560.155383 28.407093 11 270.937819 
3218.040205 450.692621 26.841946 13 183.697008 
665.379497 1026.996061 27.984345 10 161.048371 
3384.524269 3126.622256 26.579593 13 3.848354 
1002.465363 3188.889523 29.232034 11 77.907364 
1939.098633 2855.207840 29.601710 14 44.381290 
3795.970075 1997.728773 24.088133 15 191.868744 
2801.045704 731.679313 27.744600 12 140.454083 
2483.131676 3296.548297 26.878074 9 182.379430 
802.230735 517.052833 24.412352 11 313.199867 
3515.036088 2955.588674 28.384388 15 221.743707 
3108.830071 1802.661359 26.241238 13 276.873414 
3286.435164 497.243164 27.011567 14 331.403429 
2355.243530 3359.433299 29.062112 9 181.082841 
3943.033690 4043.156862 29.071678 12 336.521988 
3193.631168 1811.688954 27.799527 8 27.004593 
2747.506335 259.523968 28.224962 12 294.873773 
2259.519791 3040.747521 27.267497 15 282.010481 
3149.618888 689.021966 28.178837 10 143.446525 
613.570554 2132.972865 27.702745 11 192.961898 
3029.015521 520.251986 28.963473 9 115.997121 
2583.486164 1485.329080 28.089389 14 38.808733 
2862.228429 2176.782727 27.770155 9 169.818420 
346.625168 3323.002235 28.755682 10 21.345457 
508.716077 1457.120172 27.924881 11 44.866316 
2945.266220 490.894016 27.183547 12 192.567131 
261.850367 726.811992 28.106578 8 79.658417 
3294.252350 591.959484 25.364161 15 37.570615 
2982.407274 2967.119358 28.809414 15 42.477184 
1979.363171 3812.994807 27.070657 15 132.837397 
242.299890 2655.631167 28.747349 8 179.578026 
3922.696002 3787.729971 28.781314 9 103.060576 
3752.903719 2930.162048 27.034694 9 274.797852 
3400.536662 3137.426334 27.927656 10 191.683127 
1171.269073 2711.625013 28.046590 9 328.494236 
3003.514531 810.948147 27.577731 13 57.345436 
2671.141513 2807.731624 27.904345 8 120.458883 
2682.698553 4040.026317 28.591517 8 359.919447 
2645.578315 1618.844922 28.817905 9 304.024367 
57.230066 3886.321168 27.854014 12 216.837702 
693.507932 224.666321 26.089006 11 325.929954 
3834.209126 685.517802 28.036567 10 46.235321 
3928.554830 2267.763952 26.462495 10 356.049210 
1613.948475 1452.076842 27.768226 14 148.521371 
1768.483869 2285.224490 28.580895 15 277.194570 
235.630577 1339.225463 25.244505 9 293.685724 
3118.448565 544.670608 26.228270 14 194.925376 
2860.773373 936.520862 28.099020 15 94.031992 
2610.458149 2471.279898 22.721320 9 272.445267 
1303.031869 1820.265355 28.118498 15 286.505112 
1387.744244 3396.245723 29.959733 8 87.524766 
4046.516623 3038.627822 27.802487 10 122.138256 
1033.635738 519.073989 29.215821 14 213.656812 
3263.094671 789.917288 26.935928 9 31.783845 
2272.143822 1045.850812 28.007045 8 42.811616 
1170.667883 3559.370190 25.615787 9 263.983312 
1269.901918 5.497058 28.687408 15 263.853864 
841.892721 2900.554334 27.065652 15 294.602522 
1230.486802 1666.282777 22.768175 12 189.803068 
1047.937204 1364.883230 26.721172 14 205.827276 
3638.384515 24.056270 26.375411 8 181.101315 
1294.846375 642.668535 28.933654 8 112.186708 
1288.719705 457.040139 26.284166 13 168.035253 
3813.572140 1641.716687 28.488833 9 359.824043 
3651.254208 2561.650075 28.025900 15 262.078673 
3787.320167 1539.115094 29.122371 14 303.610331 
3160.989013 2525.935602 27.768530 9 97.469173 
3443.099936 1915.283209 25.478138 14 14.121592 
2646.828962 3473.130016 25.896768 13 335.509671 
2679.375665 3804.572474 23.648371 9 49.778051 
2651.143901 818.503409 27.727997 15 223.406001 
1662.989160 899.833136 27.607505 8 212.158803 
1340.477601 479.725053 28.342118 13 280.729958 
818.734034 3661.384480 28.764079 8 168.001717 
45.869125 168.449055 28.887481 13 115.736813 
1172.677158 3454.764732 28.754815 13 10.816081 
2071.003918 3150.513789 26.915329 10 89.795804 
207.603533 2755.735123 29.489707 8 298.307839 
2278.417503 3543.253783 25.298260 9 317.163523 
3823.568278 1034.443058 27.039949 11 312.351084 
3316.660741 656.659169 27.997058 12 201.021102 
484.285642 3123.642027 28.724016 10 269.462215 
3047.984735 2955.718794 24.300497 10 4.544537 
787.743884 4035.360195 26.446782 8 213.576462 
3946.939182 2905.621085 28.110814 10 84.245330 
4062.124046 4081.182529 28.513413 8 10.804221 
3663.411092 3665.855600 28.627956 14 350.691317 
3140.691822 976.830106 24.421229 14 192.654387 
152.633371 2319.602884 29.265652 13 237.788359 
3814.516218 3896.997435 29.094224 13 92.965173 
839.279641 2036.475213 29.295680 13 153.262928 
2689.040922 826.859835 27.812411 11 350.269653 
91.983952 1804.794082 28.602971 9 39.424630 
